"CODE","INTITULE","Nom","TELEPHONE1","EMAIL","ADLIVR_LIGNE1","ADLIVR_LIGNE2","ADLIVR_VILLE","ADLIVR_CODE_POSTAL","CONTRAT_DU","CONTRAT_AU","CODE_VENDEUR"
"300326","","SARL G. RICO - LA CASA LUIS","05 58 78 34 57","ericgaiatto@hotmail.com","111 AVENUE DE LATTRE DE TASSIGNY","","BISCARROSSE","40600","31/03/2016","30/03/2019","1"
"300600","CLIENT","SARL GALLERAND - YOUPI PARC RENNES","02 23 27 28 69","alisongallerand@gmail.com","Les jardins de la bretonniere","","CHATEAUBOURG","35220","","24/09/2018","1"
"300106","NON CLIENT","SARL GARDEN ICE CAFE","","","","","","","","","1"
"100135","NON CLIENT","SARL GAREOPAPILLES (GoP)","","contact@gareopapilles.fr","Rue Abée de l'Epée","","BORDEAUX","33000","","","1"
"300630","","SARL GASTROM - La bonne fourchette","05 57 24 05 23","frederic.gabriel0228@orange.fr","32 Rue du Général de Gaulle","","FRONSAC","33126","29/09/2017","28/09/2020","1"
"200168","ANCIEN CLIENT","SARL GAYANA - Sandwicherie Vitamines","05 59 08 64 64","sarjafb@gmail.com","","","","","","","7"
"300482","","SARL GILE - L'ENCAS","","","15 AVENUE LOUIS LAMOTHE","","ANDERNOS LES BAINS","33510","","","1"
"300989","CLIENT","SARL GIPE ""LE SPOT DES 2 JUMEAUX""","05 59 01 88 40","","1 BOULEVARD DE LA MER","","HENDAYE","64500","27/04/2018","26/04/2019","7"
"200105","CLIENT","SARL GISAL - Restaurant Fratelli","05 59 03 16 37","restaurant.fratelli@live.fr","40 Boulevard Jacques Duclos","Centre Commrecial 2002","TARNOS","40220","01/01/2019","31/12/2019","7"
"300807","","SARL GLAYME","","glayme@laposte.net","180 AVENUE DE PARIS","","CAVIGNAC","33620","","","1"
"100084","ANCIEN CLIENT","SARL GOLDORAK","","msf.gestion@gmail.com","61 Place des Capucins","","BORDEAUX","33000","","","1"
"301223","NON CLIENT","SARL GOUT ET SAVEURS D'ICI ET LA","0559247529","goutetsaveursdicietla@gmail.com","26 Avenue de Verdun","","BIARRITZ","64200","","","5"
"100204","","SARL GREEDY","","cornereau@yahoo.fr","62 Rue Du Hâ","","BORDEAUX","33000","","","1"
"100225","","SARL GREGMAT","","","","","","","","","1"
"300768","","SARL GRILO - Le Trinquet","05 57 83 58 80","sarlgrilo@free.fr","28 chemin des Boutiques","","CESTAS","33610","","07/01/2019","2"
"300415","","SARL GRIVELET BOUCHERIE ""LA BREDOISE""","","stephane.grivelet.92@gmail.com","37 Rue Montesquieu","","LA BREDE","33650","27/10/2016","26/10/2020","1"
"301196","NON CLIENT","SARL GWENDAL ET MARINA","06 88 69 32 82","marinachagneau@orange.fr","2 chemin de Barbicadge","","CANEJAN","33610","","","13"
"300696","CLIENT","SARL GYRO-CAP - Gyro-cap","05 56 60 64 79","","3 bis Allée du Grd Oustau","","LEGE CAP FERRET","33950","28/03/2018","27/03/2022","4"
"100042","NON CLIENT","SARL HARGCOE - LA BRASSERIE DU PARC","0556842880","","13 rue du Moulineau","","GRADIGNAN","33170","","","1"
"300369","","SARL HIGHTECH CONCEPT","","romain-chanut@hightechconcept.com","21 Avenue du Général de Castelnau","","VILLENAVE D'ORNON","33140","","","1"
"200157","","SARL HIRUAK BAT ""J&JOY""","","nunobekio@orange.fr","","","","","","30/11/2017","7"
"301307","CLIENT","SARL HOSANNA /BOULANGERIE LACOSTE","0671066676","boulangerie.lacoste@gmail.com"," 1162 AVENUE DU 19 MARS 1962","","SAINT VINCENT DE PAUL","40990","","","5"
"301141","CLIENT","SARL HOTEL DE LA GARE - Le Marsan","05 58 06 24 36","hoteldelagare0710@orange.fr","229 Av. du 34ème Regiment d'Infanterie","","MONT DE MARSAN","40000","08/10/2018","07/10/2021","5"
"300719","","SARL HUGO DELICES","05 56 25 54 34","hugolalin05@gmail.com","23 Place de la Cathédrale","","Bazas","33430","12/12/2017","11/12/2021","5"
"300279","","SARL HUKIJU - LA BELLE EPOQUE","05 56 61 18 06","dd33540@gmail.com","1 Place de la République","","BLASIMON","33540","01/02/2016","","1"
"100134","NON CLIENT","SARL I.E.R.S. - PROXY","","","","","","","","","1"
"300847","","SARL IBS Network - Green Market","05 53 47 54 75","stephane.bourgeais@sbsr.fr","847 Avenue du Midi","","AGEN","47000","28/03/2018","27/03/2019","7"
"100186","ANCIEN CLIENT","SARL IGR IMMO GESTION RESIDENCES-Aouchet","","","Le Hameau de L'Aouchet","380 Route Téophile Gautier","PARENTIS EN BORN","40160","","","1"
"200122","CLIENT","SARL IGUAZU - Ibaia","05 59 59 86 66","","","","","","17/11/2016","16/11/2019","7"
"200210","CLIENT","SARL IMALOU - Chez Martin","05 59 55 84 41","chezmartin@orange.fr","29 Rue d'Espagne","","BAYONNE","64100","28/07/2015","","7"
"100118","CLIENT","SARL INES - Mangez-moi","06 68 24 01 12","","33 Rue Du Loup","","BORDEAUX","33000","31/05/2017","30/05/2021","1"
"300287","CLIENT","SARL INISH - HUTONG","","hutongstreetfood@gmail.com","1 place général sarail","","BORDEAUX","33000","27/01/2016","","2"
"301098","CLIENT","SARL INJ ""Pitaya Angers""","","Nabila.harchad37@gmail.com","6 PLACE ROMAIN","","ANGERS","49100","24/08/2018","23/08/2021","1"
"200200","CLIENT","SARL IONAMAX ""Restaurant O'707""","05 59 46 13 04","707resto@gmail.com","23 Place Pelletier","","BAYONNE","64100","01/03/2018","28/02/2021","7"
"100051","ANCIEN CLIENT","SARL IZENAH - SALADERIE ARTIS","05 56 48 00 38","jeromeartis@hotmail.fr","14 Cours du Chapeau Rouge","","BORDEAUX","33000","","28/12/2017","1"
"200347","","SARL J R - Massai Café","","","14 Rue des Cordeliers","","BAYONNE","64100","","14/11/2018","7"
"100168","","SARL JAB ''CAFE VICTOR''","","sam-jaba@hotmail.fr","10 AVENUE VICTOR HUGO","","BIARRITZ","64200","","","7"
"301021","CLIENT","SARL JADS / Au rendez-vous des amis","05 56 26 66 27","judith77330@hotmail.fr","12 Avenue du Val de l'Eyre","","MIOS","33380","17/09/2018","16/09/2022","5"
"100106","NON CLIENT","SARL JAMBOREE","09 81 14 80 98","","22 rue du Pas St Georges","","BORDEAUX","33000","","","1"
"300266","CLIENT","SARL JARDIN GARONNE - Jardin pecheur","05 53 46 75 68","lejardinpecheur@orange.fr","1 Quai Armand Lalande","","BORDEAUX","33300","13/03/2017","12/03/2020","7"
"301252","NON CLIENT","SARL JCS - Le Flow","05 59 50 02 35","asincholle@aol.com","62 Avenue de Bayonne","","ANGLET","64600","06/12/2018","05/12/2022","7"
"300404","CLIENT","SARL JEATHIPOL ""La Karafe""","05 59 25 69 26","gilles.chez@wanadoo.fr","25 Quai Amiral Jauréguiberry","","BAYONNE","64100","31/08/2016","31/08/2019","7"
"300127","ANCIEN CLIENT","SARL JEMKOOA","06.66.55.65.65","fa.flo@hotmail.com","12 place de la mairie","","LATRESNE","33360","","23/08/2018","2"
"100033","NON CLIENT","SARL JERIM33 ""LE FRANCHOUILLARD""","0556449586","info@lefranchouillard.com","21 Rue Maucoudinat","","BORDEAUX","33000","","","1"
"300401","","SARL JOBER ""PITAYA LEVALLOIS PERRET""","01 49 68 87 01","levallois-voltaire@pitayaresto.fr","13 RUE VOLTAIRE - 92300 LEVALLOIS PERRET","","LEVALLOIS PERRET","92300","30/09/2016","29/09/2019","7"
"300356","CLIENT","SARL JOIE - Café Bonheur","","contact@bonheurhamburger.com'","39 Rue d'Espagne","","BIARRITZ","64200","30/05/2016","29/07/2019","7"
"300241","CLIENT","SARL JOMESA - Resto Café","","titi33850@gmail.com","Centre Cial Leclerc","Avenue de Bordeaux","LEOGNAN","33650","01/03/2018","28/02/2021","1"
"100065","","SARL JPCOL ""JUNGLE CAFE""","06 27 71 43 33","clementfrench@hotmail.fr","32 Cours du Chapeau Rouge","","BORDEAUX","33000","","","1"
"200184","CLIENT","SARL JSF ""La Grange à Pain""","","lagrangeàpain.soorts@gmail.com","","","","","","","8"
"300567","CLIENT","SARL JSF - La Grange aux Pains","05 58 43 16 90","lagrangeàpain.soorts@gmail.com","Le Magenda A 2 rte Lacs, Soorts","","Hossegor","40150","26/02/2018","25/02/2019","7"
"300342","","SARL JSR ""PITAYA TOURS""","","touatijamel37@gmail.com","102 Rue du commerce","","TOURS","37000","30/05/2016","29/05/2019","7"
"200097","","SARL JUJO ""CAFE BLEU""","","","","","","","","",""
"200131","","SARL K-MARES","","","","","","","","","7"
"200070","CLIENT","SARL KAFANE SPLD - Hammam Kafane","","guillaume.fabien@wanadoo.fr","507 Route de la Bernadère","Village du Mail cellule n°12","SAINT PAUL LES DAX","40990","","","7"
"300038","CLIENT","SARL KAPI","06 67 66 87 75","kapi.bdx@gmail.com","42 rue Elie Gintrac","","BORDEAUX","33000","","17/02/2017","2"
"300961","CLIENT","SARL KATTALIN GORRI","05 59 20 46 35","kattalin.gorri@orange.fr","83 Bd du Général Leclerc","","HENDAYE","64700","02/07/2018","01/07/2022","7"
"300992","CLIENT","SARL KEURANG - Le Corsaire","","lecorsaire.petitbayonne@gmail.com","11 Rue des Tonneliers","","BAYONNE","64100","19/07/2018","18/07/2019","5"
"301176","CLIENT","SARL KIKA - Komptoir Steack House","","lucinda02@live.fr","Avenue de L'Europe","","LACANAU OCEAN","33680","22/01/2019","21/01/2020","13"
"300165","","SARL KILIMANDJARO","","","","","","","","","2"
"100152","","SARL KO-SOMETSUKE","","danykhong2@gmail.com","156 Boulevard de la Plage","","ARCACHON","33120","","","1"
"100160","","SARL KODETA","",""," 22 Avenue Notre Dame des Passes","","ARCACHON","33120","","","1"
"100202","ANCIEN CLIENT","SARL KOKOMO Le Rade - ""LE CAFE KOKOMO""","05 57 77 07 24","damienmenaldo@gmail.com","14 Rue Ravez","","BORDEAUX","33000","","26/08/2018","1"
"300701","","SARL L&F ENTERTAINMENT (LE WOOOSH)","","laurentrojot@mac.com","8 RUE DES PILIERS DE TUTELLE","","BORDEAUX","33000","","","1"
"300558","CLIENT","SARL L'ALBATROS - Kala Txiki","09 81 78 38 30","maurispatrick@itcloud.com","8 Rue de Cristobal","","BIARRITZ","64200","","30/10/2018","7"
"300457","","SARL L'ANNEXE - La Pizzeria Bidart","05 59 54 82 45","annexe64@gmail.com","Propriété Altura","Rue Erretegia","BIDART","64210","19/01/2017","18/01/2020","7"
"300462","","SARL L'AOUCAT","05 57 68 78 19","laoucat@orange.fr","19 Place Jean Jaures","","PEUJARD","33240","","","1"
"300523","","SARL L'ARMORICA - CREPERIE DU MOULLEAU","","philippebrossault@gmail.com","3 Impasse Notre Dame de la jetée","","ARCACHON","33120","","","1"
"300217","","SARL L'ARROZOIR","06.95.77.44.48","poulpefiction2.0@gmail.com","209 cours marechal gallieni","","BORDEAUX","33000","","","2"
"300037","CLIENT","SARL L'ASTRE FRANCE - L'Exquis","09 66 82 84 49","iijima@sa-astre.com","3 Rue de Guienne","","BORDEAUX","33000","24/07/2018","23/07/2022","6"
"100148","CLIENT","SARL L'ATELIER 115","05 56 45 27 57","nicoguiche@gmail.com","115 Avenue du Docteur Nancel Penar","","PESSAC","33600","03/01/2019","02/01/2022","1"
"300634","","SARL L'ATELIER DE LAURENT","05 56 81 09 03","emilia.cousin@orange.fr","1 PLACE PAUL DOUMER","","BORDEAUX","33000","","","1"
"300300","","SARL L'AUTRE COMPTOIR","","dm.lecomptoir@gmail.com","9 Rue Duffour Dubergier","","BORDEAUX","33000","21/03/2016","20/03/2019","1"
"300481","","SARL L'ENTRE DEUX VERRES - La paillotte","","restaurantlentredeuxverres@gmail.com","8 PLACE ARISTIDE BRIAND","","QUINSAC","33360","05/07/2017","04/07/2020","1"
"300322","","SARL L'ENVERS DU DECOR","","","3 RUE DU CLOCHER","","SAINT EMILION","33330","","","1"
"200360","NON CLIENT","SARL L'EPHEMERE","0559472916","sylvain.mauron@gmail.com","15 Quai Maurice Ravel","","CIBOURE","64500","","","5"
"300013","","SARL L'ESACLE - LA CHAUMIERE","","","AVENUE DE LA GRANDE PLAGE 8 FORUM","","SEIGNOSSE","40510","","","7"
"200141","CLIENT","SARL L'ESTACADE - Culture Sud - 2 Frères","05 58 42 58 95","","Place de la Liberté","","CAPBRETON","40130","26/04/2018","25/04/2021","7"
"200336","CLIENT","SARL L'ESTEGI","05 59 25 54 60","luc.terrieux@orange.fr","22-24 Quai Galuperie","","BAYONNE","64100","08/06/2018","07/06/2022","4"
"300328","","SARL L'EVEIL DES SENS","05 56 21 34 49","leveildessens8@gmail.com","4 Bis Place Sainte Quitterie","","LATRESNE","33360","","02/03/2017","1"
"300044","","SARL L'INDIGO ""L""ANNEXE""","05 59 24 96 78","jospital@numericable.fr","9 RUE DE LA POSTE","","BIARRITZ","64200","","","8"
"301003","CLIENT","SARL L'OASIS","05 58 07 71 28","","372 Boulevard des Sables","","BISCARROSSE","40600","","08/02/2019","5"
"300480","CLIENT","SARL L'OLEA","","hugues.arteau@orange.fr","2 Rue André Brun","","LE BARP","33114","01/02/2019","31/01/2020","1"
"200091","","SARL LA  PLAGE","05 58 48 17 10","christophedarget@wanadoo.fr","","","","","","","7"
"300677","","SARL LA BELLE LURETTE","0556630242","","","2 place du Général de Gaulle","ST MACAIRE","33490","","","5"
"200187","NON CLIENT","SARL LA BOETE","06 32 74 92 12","laboete64@gmail.com","","","","","","","7"
"300314","","SARL LA BOULE D'OR - LE LONG BEACH","05 58 83 86 67","stephaniefrancois1@free.fr","RESIDENCE COTE OCEAN BATIMENT D","44 PLACE DE L OCEAN","BISCARROSSE","40600","","","1"
"300881","CLIENT","SARL LA BRASSERIE BREDOISE","05 56 20 08 38","labrasseriebredoise@gmail.com","80 AV DU GENERAL DE GAULLE","","LA BREDE","33650","","","1"
"300803","CLIENT","SARL LA CABAS - PROXI","05 56 68 74 68","lecabas33650@gmail.com","4 Route des Graves","","CABANAC ET VILLAGRAINS","33650","02/05/2018","01/05/2021","1"
"300315","","SARL LA CANTINE - O Buro","05 56 85 90 42","d.pierre@pierre-gestion.fr","Piste City Zen David Pierre","13 Route de Canteloup","BEYCHAC ET CAILLAU","33750","12/05/2016","11/05/2020","1"
"300344","CLIENT","SARL LA CAPE","05 57 80 24 25","","9 Allée de la Morlette","","CENON","33150","08/01/2018","07/01/2022","1"
"300373","","SARL LA CHOPINE BAR","","","17 RUE PARLEMENT SAINT PIERRE","","BORDEAUX","33000","07/06/2016","06/06/2019","1"
"300937","","SARL LA CIDRERIE/LE COMPTOIR DES TUTELLE","0556447023","","20 RUE DES PILIERS DE TUTELLE","","BORDEAUX","33000","","","12"
"300283","NON CLIENT","SARL LA COTE D'ARGENT","06.58.62.91.63","anthonychaumeron@gmail.com","3 boulevard de la plage","","LACANAU OCEAN","33680","","","2"
"200229","CLIENT","SARL LA COUPOLE","05 59 24 09 96","yoyoh64@gmail.com","22 Place Georges Clemenceau","","Biarritz","64200","18/04/2016","17/04/2019","7"
"301222","NON CLIENT","SARL LA CRIQUE","05 56 41 81 32","lacrique.lesparre@orange.fr","","","","","","","13"
"300225","","SARL LA CUCINA - Farine et Vanille","","farinevanille@hotmail.fr","1 Route des cités","","CAMBLANES ET MEYNAC","33360","13/11/2015","12/11/2019","1"
"300075","CLIENT","SARL LA CUEVA","","lacueva@gmail.com","28 Rue Sainte Colombe","","BORDEAUX","33000","05/04/2017","04/04/2021","1"
"301041","CLIENT","SARL LA FRATERNITE","","yacine.mender@gmail.com","1 RUE SAINT FRANCOIS","","BORDEAUX","33000","29/06/2018","28/06/2019","6"
"100076","","SARL LA FRITERIE BELGE","05 58 07 39 02","la-friterie-belge@orange.fr","372 Boulevard des Sables","","BISCARROSSE","40600","","","1"
"100067","ANCIEN CLIENT","SARL LA GRILLOLE","05 56 44 79 83","Lagrillole5@gmail.com","7 rue Guienne","","BORDEAUX","33000","","","1"
"300909","","SARL LA HALLE AUX BIERES","05 59 15 10 06","","","","","","","",""
"300011","","SARL LA MAIN A LA PATE","","lamainalapateleteich@gmail.com","","","","","","","1"
"301204","NON CLIENT","SARL LA MARINA","0633417776","","24,BOULEVARD VEYRIER","","ARCACHON","33120","","","12"
"300599","","SARL LA MI FA SI LA DO RE","","","5 AVENUE GASTON CABANNES","","FLOIRAC","33270","","","1"
"300922","CLIENT","SARL LA MOULANDINE","05 58 48 19 86","isabelle.labesque@wanadoo.fr","Place du Levant","","VIEUX BOUCAU","40480","","03/09/2018","5"
"300664","CLIENT","SARL LA NOISETTINE","05 57 74 66 96","la.noisettine@gmail.com","1 Avenue de Libourne","","VAYRES","33870","10/11/2017","09/11/2020","5"
"200182","NON CLIENT","SARL LA PETITE BAYONNAISE","05 59 55 02 46","lapetitebayonnaise@bbox.fr","54 BOULEVARD ALSACE LORRAINE","","BAYONNE","64100","","","5"
"200163","","SARL LA PIZZETTA","05 58 41 21 80","jlflo@orange.fr","","","","","09/01/2019","08/01/2023","7"
"300627","","SARL LA PREMIERE LIGNE DU BASSIN","05 57 72 00 45","berbizier.philippe@orange.fr","234, Bd de la Côte d'Argent","","ARCACHON","33120","","","1"
"200351","","SARL LA ROTONDE","05 59 03 53 21","vigneau.ch@gmail.com","64 Avenue des Vagues","","ANGLET","64600","09/01/2018","08/01/2022","7"
"300445","","SARL LA SALENTINA ""PIZZERIA MARCO""","05 56 72 34 67","","11, Route Taillefer","RN89 Sortie 4","MONTUSSAN","33450","","","1"
"301102","CLIENT","SARL LA SCALA","05 59 22 54 20","boutiquelascala@orange.fr","4 Avenue du Marechal Foch","Espace Foch","BIARRITZ","64200","01/11/2018","31/10/2022","5"
"100159","","SARL LA TABLE","","la.table.creons@gmail.com","","","","","","","1"
"300956","CLIENT","SARL LA TABLE DE STE EULALIE","05 58 04 82 72","al.braun@wanadoo.fr","80 av du born","","STE EULALIE EN BORN","40200","31/05/2018","30/05/2021","5"
"100117","ANCIEN CLIENT","SARL LA TABLE DU QUAI","05 57 30 99 05","moulindelagorce@wanadoo.fr","17 Quai Louis XVIII","","BORDEAUX","33000","","","1"
"300792","","SARL LA TRI HOMME ""L'Atrium""","05 59 03 20 15","atriumanglet@yahoo.fr","Quartier des 5 Cantons","3 Rue Saubadine","ANGLET","64600","21/12/2017","20/12/2021","7"
"300207","","SARL LABOULANGE","05 56 43 80 16","laboulange33200@gmail.com","78 Avenue du Maréchal Leclerc","","BORDEAUX","33200","29/12/2016","28/12/2019","1"
"300167","","SARL LABOURDETTE","05.56.78.31.24","patisserie-labourdette@hotmail.fr","42 avenue d'aquitaine","","MARCHEPRIME","33380","","31/12/2017","2"
"301015","CLIENT","SARL LADVENTURE - O'Lunch","","isatillard@gmail.com","234 Rue D'Ornano","","BORDEAUX","33000","05/09/2018","04/09/2021","6"
"200058","","SARL LAGUNAK","06 61 76 19 03","paulcordo@gmail.com","","","","","","","7"
"301024","CLIENT","SARL LAMINAK LUZIEN - La Cueva","05 59 24 56 35","lacueva64500@gmail.com","32 Rue Joseph Garat","","SAINT JEAN DE LUZ","64500","28/06/2018","","7"
"300579","","SARL LAMINETTE - LES GOURMANDISES DE LEO","05 56 55 95 26","marysteph2@hotmail.fr","41 AVENUIE DE L'YSER","","MERIGNAC","33700","","","1"
"300827","CLIENT","SARL LARRIEU SERGE","05 56 26 67 76","axel.larrieu@club-internet.fr","13 Avenue du Val de l'Eyre","","MIOS","33380","22/05/2018","21/09/2019","5"
"200208","","SARL LAU ANIAK ""SANCK IPANEMA""","","","","","","","","","7"
"301025","","SARL LAUCO/SUNSET","0558783256","le.sunset@orange.fr","239 Bd des Sables","","BISCARROSSE","40600","","","5"
"301094","","SARL LAURA -Le Baron Gourmand","05 57 24 26 40","contact@barongourmand.com","4 Route de Montesquieu","","BARON","33750","11/09/2018","10/09/2019","2"
"301011","CLIENT","SARL LE 136 - Boulevard 136 Restaurant","0681967830","","136 BOULEVARD DE LA REPUBLIQUE","","ANDERNOS LES BAINS","33510","","","4"
"301173","CLIENT","SARL LE 40 BISCARROSSE","05 58 04 65 87","le40.biscamail@gmail.com","1168 Avenue de la Republique","","BISCARROSSE","40600","13/11/2018","12/11/2022","5"
"100231","CLIENT","SARL LE 46 - Le Café Rouge","05.56.48.50.55","veronique.nanot@wanadoo.fr","46 rue saint rémi","","BORDEAUX","33000","25/10/2018","24/10/2021","1"
"300904","","SARL LE BAC A SABLE WORKING CAFE","0603084874","xabina@lebacasablecafe.fr","18 Rue Sainte Colombe","","BORDEAUX","33000","","","6"
"100115","ANCIEN CLIENT","SARL LE BISTRONOME","05 57 34 48 78","lebistronome@live.fr","6 Place de la Ferme de Richemont","","BORDEAUX","33000","","","1"
"300848","NON CLIENT","SARL LE BISTROT","0556761156","lebistrotsarl@gmail.com","70 avenue du 8 Mai 1945","","TOULENNE","33210","","","5"
"100193","","SARL LE BISTROT D'AUDENGE","","lebistrotdaudenge@free.fr"," 4 Avenue du Vieux Bourg","","AUDENGE","33980","","","1"
"301322","CLIENT","SARL LE BON APPETIT","05 57 36 65 30","traiteur.lebonappetit@gmail.com","3 Place de l'Horloge","","TOULENNE","33210","04/02/2019","03/02/2022","5"
"200249","","SARL LE CENTRE - Café du centre","05 59 59 07 76",""," 4 Rue Porte de Suzeye","","BAYONNE","64100","","30/05/2018","4"
"200139","CLIENT","SARL LE CHAPITEAU ''SB3''","","chris@sb3.fr","","","","","","","7"
"100157","CLIENT","SARL LE CHAUDRON DU PERE MARCHES","05 57 40 45 40","gmichel_u@hotmail.com","","","","","27/06/2018","26/06/2022","1"
"300884","","SARL LE CHICOULA","","avyguenael@yahoo.fr","22 RUE DE CURSOL","","BORDEAUX","33000","","","1"
"300470","","SARL LE COMPTOIR DE MARTIGNAS","","castillon.lionel@free.fr","8 AVENUE DE LA LIBERATION","","MARTIGNAS SUR JALLE","33127","","","1"
"100040","CLIENT","SARL LE DAVOLI","05 56 48 22 19","contact@ledavoli.com","13 Rue des Bahutiers","","BORDEAUX","33000","10/01/2017","09/01/2021","1"
"200352","","SARL LE DEPART - Le Borsalino","","thsn64@hotmail.fr","17 Quai Jauréguiberry","","BAYONNE","64100","08/02/2018","07/02/2021","7"
"300824","CLIENT","SARL LE FOURNIL DE L'HERS","05 56 06 21 08","n_delpy@yahoo.fr","41 Avenue Austin Conte","","CARBON BLANC","33560","17/01/2018","16/01/2021","2"
"300483","","SARL LE FOURNIL DE SAINT SELVE","05 56 20 37 02","","11 RUE DU SOLEIL","","SAINT SELVE","33650","","","1"
"300862","","SARL LE FOURNIL DE ST MARTIN D'ONEY","0558455019","martialmariepierre@gmail.com","place du Bourg","","ST MARTIN D 'ONEY","40090","","","5"
"300108","","SARL LE FOURNIL DU LAS- Chez morgan et l","05 56 94 65 82","lorie-moyzes@live.fr","907 avenue du las","","SAINT JEAN D'ILLAC","33127","09/01/2017","08/01/2021","2"
